file_name,QuestionText,answer
"Plane flying above.wav","Is a bird chirping?",YES
"Plane flying above.wav","Is there child in the background?",YES
"rain_driveway_tunnel_drip_02.wav","Is a man speaking?",YES
"rain_driveway_tunnel_drip_02.wav","Is it a noisy thunderstorm?",NO
"rain_driveway_tunnel_drip_02.wav","Is it dry in this area?",NO
"rain_driveway_tunnel_drip_02.wav","Is the person near water?",YES
"20060426.marsh.crikets.day.stereo.02.wav","Are there birds chirping?",YES
"20060426.marsh.crikets.day.stereo.02.wav","Is a crowd cheering?",YES
"20060426.marsh.crikets.day.stereo.02.wav","Is it a car?",NO
"20060426.marsh.crikets.day.stereo.02.wav","Is this outside?",YES
"Flat door action.wav","Are children bouncing a ball?",NO
"Flat door action.wav","Is there a door being open and closed?",YES
"Flat door action.wav","Is there a door only being opened?",NO
"Flat door action.wav","Is this thing manually operated?",YES
"polyester and knife .wav","Are their any voices in the clip?",YES
"polyester and knife .wav","Can squeaky noises be heard?",YES
"polyester and knife .wav","Is a material being torn?",YES
"polyester and knife .wav","Is this something that can be recycled?",YES
"KOOKABURRA..WAV.wav","Are only birds heard?",NO
"KOOKABURRA..WAV.wav","Are there tropical animals?",YES
"KOOKABURRA..WAV.wav","Can a cuckoo bird be heard?",YES
"KOOKABURRA..WAV.wav","Can monkeys also be heard?",YES
"San Simeon Beach at Midnight 1.wav","are there seagulls?",NO
"San Simeon Beach at Midnight 1.wav","Are waves being created?",YES
"San Simeon Beach at Midnight 1.wav","is there water?",YES
"San Simeon Beach at Midnight 1.wav","Is this at a park?",NO
"120720loudestthunder.wav","Are people applauding?",NO
"120720loudestthunder.wav","Is a dog barking?",NO
"120720loudestthunder.wav","Is it storming outside?",YES
"120720loudestthunder.wav","Is this outside?",YES
"20161126_rain.74.wav","Is the noise level consistent throughout?",YES
"20161126_rain.74.wav","Is the sound coming from an ocean?",NO
"20161126_rain.74.wav","Is there dripping water?",YES
"20161126_rain.74.wav","Is there the sound of animal calls?",NO
"STE-018_lisbonbirds.wav","Are there several birds?",YES
"STE-018_lisbonbirds.wav","Is a cleaver hitting a steak?",NO
"STE-018_lisbonbirds.wav","Is music being played?",YES
"STE-018_lisbonbirds.wav","Is there a hum from a fan?",NO
"Thick liquid bubble 2.wav","Does it sound like slurping?",NO
"Thick liquid bubble 2.wav","Is a baby crying?",NO
"Thick liquid bubble 2.wav","Is the boiling sound consistant?",YES
"Thick liquid bubble 2.wav","Is the sound loudest at the beginning?",NO
"bird.wav","Are there people having a conversation?",NO
"bird.wav","Can bird calls be heard?",YES
"bird.wav","Is somebody wlking?",YES
"bird.wav","Is somebody yelling about boats?",NO
"09-07-16_1757_Afurada, next to the water in the habour.wav","Is someone taking a shower?",NO
"09-07-16_1757_Afurada, next to the water in the habour.wav","Is the liquid moving?",YES
"09-07-16_1757_Afurada, next to the water in the habour.wav","Is the liquid sound constant?",YES
"09-07-16_1757_Afurada, next to the water in the habour.wav","Is there a person speaking?",NO
"Weight machine, gas resistance.wav","Are there multiple thuds?",YES
"Weight machine, gas resistance.wav","Is celtic music playing?",NO
"Weight machine, gas resistance.wav","Is there any buzzing?",YES
"Weight machine, gas resistance.wav","Is there any noise from a person?",NO
"a walk throught the woods 75bom.wav","Is more than one pitch heard?",YES
"a walk throught the woods 75bom.wav","Is music being played?",YES
"a walk throught the woods 75bom.wav","Is someone playing the trumpet?",NO
"a walk throught the woods 75bom.wav","Is someone singing?",NO
"Backyard Gate.wav","does a gate open quietly without a creak?",NO
"Backyard Gate.wav","does a gate open?",YES
"Backyard Gate.wav","Is someone slamming the gate?",YES
"Backyard Gate.wav","Is the gate creaking?",YES
"Hospital corridor.wav","Are animals in the room?",NO
"Hospital corridor.wav","Could this be in a kitchen?",YES
"Hospital corridor.wav","Does it seem like someone is using a push broom?",YES
"Hospital corridor.wav","Is the motored, windy noise an airplane?",NO
"India Streets Bangalore City (Tuktuk Ride).wav","Are the people inside a place?",NO
"India Streets Bangalore City (Tuktuk Ride).wav","Are the people riding a rickshaw motor in traffic?",YES
"India Streets Bangalore City (Tuktuk Ride).wav","is a woman speaking ever?",YES
"India Streets Bangalore City (Tuktuk Ride).wav","is there only one car present?",NO
"Pardelas.wav","Is the sound high pitched?",YES
"Pardelas.wav","Is the sound repetitive?",YES
"Pardelas.wav","Is this a household object?",NO
"Pardelas.wav","Is this a musical sound?",NO
"Rolling Wind - looping.wav","Did a vehicle pass by in a tunnel ?",NO
"Rolling Wind - looping.wav","Is it a person?",NO
"Rolling Wind - looping.wav","Is it constant?",NO
"Rolling Wind - looping.wav","Is water splashing on the ground ?",NO
"Brushing teeth at a medium pace.wav","Is someone brushing their teeth?",YES
"Brushing teeth at a medium pace.wav","Is someone playing a percussion instrument?",NO
"Brushing teeth at a medium pace.wav","Is someone spitting into the sink?",NO
"Brushing teeth at a medium pace.wav","Is someone taking care of their oral hygiene?",YES
"140912-King-Harry-ferry-setting-off.wav","does the noise get heavier?",YES
"140912-King-Harry-ferry-setting-off.wav","Is someone drinking from a straw?",NO
"140912-King-Harry-ferry-setting-off.wav","is the noise coming from nature?",NO
"140912-King-Harry-ferry-setting-off.wav","Is the sound man-made?",YES
"Crepe Making.wav","is nothing being cooked?",YES
"Crepe Making.wav","Is someone talking?",NO
"Crepe Making.wav","Is something cooking?",YES
"Crepe Making.wav","is there a slight clang at the end?",YES
"Rain on Window.wav","Are there any animals around?",NO
"Rain on Window.wav","Does the sound become more quiet?",NO
"Rain on Window.wav","Is the sound constant?",YES
"Rain on Window.wav","Is the sound from a machine?",YES
"barrelhits.wav","Are the sounds being heard caused by the wind?",NO
"barrelhits.wav","Are these paper objects?",NO
"barrelhits.wav","Does the object that shakes and vibrates seem to be thin?",YES
"barrelhits.wav","Is something impacting with a hard surface?",YES
"Seawall.wav","Are the noises inelegant?",NO
"Seawall.wav","Are there hawk noises in the background?",NO
"Seawall.wav","Did someone jump into the water?",NO
"Seawall.wav","Is someone washing dishes?",NO
"greece_naxos_white_noise_3.wav","Are there crickets or other bugs in the background?",YES
"greece_naxos_white_noise_3.wav","Do the dogs stop barking for longer than a couple of seconds?",NO
"greece_naxos_white_noise_3.wav","Is the dog far away?",YES
"greece_naxos_white_noise_3.wav","Is there a man yelling?",NO
"sultanahmet square.wav","Are people talking?",YES
"sultanahmet square.wav","Is there a dog barking?",NO
"sultanahmet square.wav","Is this a crowded place?",YES
"sultanahmet square.wav","Is this indoors?",NO
"Rummaging through Items.wav","Is it a machine?",NO
"Rummaging through Items.wav","Is it quiet?",YES
"Rummaging through Items.wav","Is the person talking while moving?",NO
"Rummaging through Items.wav","Is there something making contact with the ground?",NO
"Signal of the police car.wav","Are people shouting over the noise?",NO
"Signal of the police car.wav","Does the siren make a continuous sound?",YES
"Signal of the police car.wav","Does the siren stay at the same volume the entire time?",YES
"Signal of the police car.wav","Is the sound that of a siren?",YES
"The Big Circle.wav","are birds chirping?",NO
"The Big Circle.wav","does a machine get used?",YES
"The Big Circle.wav","Is there a machine emitting loud noise?",YES
"The Big Circle.wav","Is this in nature?",NO
"Prep Rally.wav","Can people be heard speaking?",YES
"Prep Rally.wav","Is the music on a radio?",YES
"Prep Rally.wav","Is the music playing very softly?",NO
"Prep Rally.wav","Is there music playing?",YES
"ww big windchimes  fs  1 4 2011.wav","Is it windy?",YES
"ww big windchimes  fs  1 4 2011.wav","Is there a frog?",NO
"ww big windchimes  fs  1 4 2011.wav","Is there a piano playing?",NO
"ww big windchimes  fs  1 4 2011.wav","Is there more than one bell sounding?",YES
"20130406_tourists.06.wav","Can the speaking be characterized as lively?",YES
"20130406_tourists.06.wav","Does a man speak to a woman?",YES
"20130406_tourists.06.wav","Is a man heard laughing?",NO
"20130406_tourists.06.wav","Is a person zooming by on a motorcycle?",NO
"Tools Ratchet.wav","Does rotating the torque wrench make multiple clicks per rotation?",YES
"Tools Ratchet.wav","Does the torque wrench jam any point when rotating it?",YES
"Tools Ratchet.wav","Is someone doing manual labor?",YES
"Tools Ratchet.wav","Is there any hammering?",NO
"Week Two Task.wav","Does the vehicle come to a stop?",NO
"Week Two Task.wav","Is someone drinking from a glass?",NO
"Week Two Task.wav","Is the person talking a female?",NO
"Week Two Task.wav","Is the vehicle moving at the start of the clip?",YES
"Rome Inside The Metro.wav","Are human beings conversing?",YES
"Rome Inside The Metro.wav","Are there a lot of people?",YES
"Rome Inside The Metro.wav","Are they at the beach?",NO
"Rome Inside The Metro.wav","Is this an amusement park ride?",NO
"Wind-sea 03-091007.wav","Are llamas spitting in the background?",NO
"Wind-sea 03-091007.wav","Does the sound come from a truck?",YES
"Wind-sea 03-091007.wav","Does this sound come from an animal?",NO
"Wind-sea 03-091007.wav","Is the sound coming from something in motion?",NO
"back yard ambience loop 11-06-14.wav","Are people screaming?",NO
"back yard ambience loop 11-06-14.wav","Can any type of animal be heard?",NO
"back yard ambience loop 11-06-14.wav","Is a bison moaning?",NO
"back yard ambience loop 11-06-14.wav","Is someone washing dishes in a sink of water?",NO
"around the yellow Ferrari pt. 1.wav","Are cars driving on the road?",YES
"around the yellow Ferrari pt. 1.wav","Can a person be heard screaming?",NO
"around the yellow Ferrari pt. 1.wav","Is this indoors?",NO
"around the yellow Ferrari pt. 1.wav","Is this near a street?",YES
"Marcher_feuilles.wav","are a lot of people around?",NO
"Marcher_feuilles.wav","Does an alarm go off in the background ?",NO
"Marcher_feuilles.wav","does the gravel sound stay steady?",YES
"Marcher_feuilles.wav","Is someone cutting wood using a hand saw ?",NO
"Fountain_1.wav","Could the sound heard be from a natural stream?",YES
"Fountain_1.wav","Does the pitch rise as if a container is being filled?",NO
"Fountain_1.wav","is the water falling quietly?",YES
"Fountain_1.wav","is the water steady in its movement?",YES
"Cityscape 02 090617.wav","Are babies crying?",NO
"Cityscape 02 090617.wav","Are the three women laughing?",NO
"Cityscape 02 090617.wav","Is a car driving?",YES
"Cityscape 02 090617.wav","Is the vehicle speeding up?",YES
"outdoors forest footsteps running jogging rustle.wav","Does the loudness of the sound vary?",YES
"outdoors forest footsteps running jogging rustle.wav","Is somebody stomping in the recording?",YES
"outdoors forest footsteps running jogging rustle.wav","Is there a dog barking?",NO
"outdoors forest footsteps running jogging rustle.wav","Is there an alarm clock going off in the background?",NO
"dull metal.wav","Are birds singing?",NO
"dull metal.wav","Could this be the sound of chopsticks?",YES
"dull metal.wav","Does the sound stop at the end?",NO
"dull metal.wav","Is something plastic being tapped together?",YES
"DePanne.wav","Are there birds squawking?",NO
"DePanne.wav","Is the rainy place windy?",YES
"DePanne.wav","Is the wind constant?",YES
"DePanne.wav","is there a person frying food in the scene?",NO
"Rain on awning, canopy.wav","Are things getting wet?",YES
"Rain on awning, canopy.wav","Is it a good beach day?",NO
"Rain on awning, canopy.wav","Is it raining?",YES
"Rain on awning, canopy.wav","Is the sun shining?",NO
"Running on Wood.wav","Is the rhythm of the tapping inconsistent?",YES
"Running on Wood.wav","Is the tapping noise constant?",NO
"Running on Wood.wav","Is there jumping?",YES
"Running on Wood.wav","Is this inside?",YES
"Calm Mediterranean Sea.wav","Does the splashing stop suddenly?",NO
"Calm Mediterranean Sea.wav","Is the person on solid ground?",NO
"Calm Mediterranean Sea.wav","Is there any liquid involved?",YES
"Calm Mediterranean Sea.wav","Is there someone walking in water?",YES
"birds_long.wav","Are the animals attacking one another?",NO
"birds_long.wav","Are there multiple animals making a noise?",YES
"birds_long.wav","Do the animals here make nests?",YES
"birds_long.wav","Is this indoors?",NO
"20060810.peters.clock.02.wav","Is the object far away?",NO
"20060810.peters.clock.02.wav","Is the sound steady and rhythmic?",YES
"20060810.peters.clock.02.wav","Is there a ticking sound?",YES
"20060810.peters.clock.02.wav","Is there someone speaking?",NO
"Class 66 At Aliwal Lane Crossing Whittlesea.wav","Does the train come in from a distance?",YES
"Class 66 At Aliwal Lane Crossing Whittlesea.wav","Does this sound like a train on tracks?",YES
"Class 66 At Aliwal Lane Crossing Whittlesea.wav","Is there chatter?",NO
"Class 66 At Aliwal Lane Crossing Whittlesea.wav","Is this a nice quiet setting indoors?",NO
"Ambience birds.wav","Are there animals around?",YES
"Ambience birds.wav","Are there dogs barking?",NO
"Ambience birds.wav","Is there a car motor running?",NO
"Ambience birds.wav","Is there a thud at the end?",YES
"Marratxi_Melding_1e trein van spoor 2_is met bestemming_Palmamelding, dat trein op alle tussengelegen stations zal stoppen_100311.wav","Is a person talking?",YES
"Marratxi_Melding_1e trein van spoor 2_is met bestemming_Palmamelding, dat trein op alle tussengelegen stations zal stoppen_100311.wav","Is someone being loud?",YES
"Marratxi_Melding_1e trein van spoor 2_is met bestemming_Palmamelding, dat trein op alle tussengelegen stations zal stoppen_100311.wav","Is the announcement preceded by a tone?",YES
"Marratxi_Melding_1e trein van spoor 2_is met bestemming_Palmamelding, dat trein op alle tussengelegen stations zal stoppen_100311.wav","Is the person making the announcement a female?",NO
"foret.au.matin.wav","Is the more than one bird chirping?",YES
"foret.au.matin.wav","Is there a tiger growling?",NO
"foret.au.matin.wav","Was the animal whistling?",YES
"foret.au.matin.wav","Was the sound that was produced by the animal a low pitch?",NO
"Old Shed Keys.wav","Are dogs barking in the background?",NO
"Old Shed Keys.wav","does a god bark on the other side of the door?",NO
"Old Shed Keys.wav","Is something hard being played with?",YES
"Old Shed Keys.wav","Is the key turing in the lock?",YES
"SuburbRain_Indoor.wav","Are there footsteps?",NO
"SuburbRain_Indoor.wav","Are there people talking?",NO
"SuburbRain_Indoor.wav","Does the sound change in volume?",YES
"SuburbRain_Indoor.wav","Is there a vehicle?",YES
"siren.wav","Are birds chirping?",YES
"siren.wav","Are many people talking?",NO
"siren.wav","Is there an emergency?",YES
"siren.wav","Is this deep in the rainforest?",NO
"je_creakydoor.wav","Are people fighting in the background ?",NO
"je_creakydoor.wav","Is someone opening a door?",YES
"je_creakydoor.wav","Is someone opening an old car trunk ?",YES
"je_creakydoor.wav","Is the door made of metal?",NO
"Footsteps - concrete - OD - B.wav","Does the person have an audible limp?",YES
"Footsteps - concrete - OD - B.wav","Does the person's walking get faster?",NO
"Footsteps - concrete - OD - B.wav","Is the person walking briskly?",YES
"Footsteps - concrete - OD - B.wav","Is the person wearing shoes?",YES
"water_splash_10shots.wav","Are the drops that fall intense and abundant?",NO
"water_splash_10shots.wav","Did someone splash in the water?",YES
"water_splash_10shots.wav","Do the drops fall into some liquid?",YES
"water_splash_10shots.wav","Is something dripping?",YES
"20080504.birdsong.wav","Are children running around?",YES
"20080504.birdsong.wav","Are there people talking?",YES
"20080504.birdsong.wav","Is a bird whistling loudly?",YES
"20080504.birdsong.wav","Is someone loudly drinking water?",NO
"R09_0013 man singing outside mdo bolhao.wav","Is a car starting?",YES
"R09_0013 man singing outside mdo bolhao.wav","Is a horse neighing?",YES
"R09_0013 man singing outside mdo bolhao.wav","Is someone singing?",YES
"R09_0013 man singing outside mdo bolhao.wav","Is the man's voice hoarse?",YES
"120127_0000 train-interior-conversations.wav","Are multiple people speaking?",YES
"120127_0000 train-interior-conversations.wav","Are people talking?",YES
"120127_0000 train-interior-conversations.wav","Is a snake hissing?",NO
"120127_0000 train-interior-conversations.wav","Is it loud?",NO
"casino_ambiance_03.wav","Are the people outside?",NO
"casino_ambiance_03.wav","Are there birds chirping inside?",NO
"casino_ambiance_03.wav","Are there people talking to each other?",YES
"casino_ambiance_03.wav","Are there several people here?",YES
"Canarian_Bird_In_Cage_Singing_1.wav","Are there people talking?",NO
"Canarian_Bird_In_Cage_Singing_1.wav","Does the bird get louder towards the end?",YES
"Canarian_Bird_In_Cage_Singing_1.wav","Is the bird communicating with other birds?",YES
"Canarian_Bird_In_Cage_Singing_1.wav","Is the bird flying?",NO
"Cat purring quietly.wav","Are they doing karate?",NO
"Cat purring quietly.wav","does a person talk?",NO
"Cat purring quietly.wav","Is someone using their hands?",YES
"Cat purring quietly.wav","is the sound like a cat's purring?",YES
"Montage Maschiene 03.wav","Does the copy machine ever stop printing?",NO
"Montage Maschiene 03.wav","Does the copy machine keep printing the entire time?",YES
"Montage Maschiene 03.wav","Is the copy machine working?",YES
"Montage Maschiene 03.wav","Is the noise produced by a human being?",NO
"Remote highway atmosphere.wav","Are the birds chirping?",YES
"Remote highway atmosphere.wav","Are there any children yelling?",NO
"Remote highway atmosphere.wav","Can the wind be heard blowing?",YES
"Remote highway atmosphere.wav","Is it pouring rain?",NO
"wind_in_long_reeds_24_96_mono.wav","are birds chirping?",NO
"wind_in_long_reeds_24_96_mono.wav","does it sound like someone is shuffling around?",YES
"wind_in_long_reeds_24_96_mono.wav","Does the noise remain constant throughout?",YES
"wind_in_long_reeds_24_96_mono.wav","Is there a person eating crisps?",YES
"Hwy84Westbound2A.wav","Are the cars passing through the wind?",YES
"Hwy84Westbound2A.wav","Are vehicles going through a tunnel ?",YES
"Hwy84Westbound2A.wav","Did a door bell ring ?",NO
"Hwy84Westbound2A.wav","is there a train near?",YES
"20100802.sawing.wav","Can one perform this activity without any tools?",NO
"20100802.sawing.wav","Is it something soft being cut?",NO
"20100802.sawing.wav","Is this a repetitive movement?",YES
"20100802.sawing.wav","Is wood being cut?",YES
"Living Room Room Tone.wav","Are people reacting to the sound?",NO
"Living Room Room Tone.wav","Is anyone clapping?",NO
"Living Room Room Tone.wav","Is the sound uninterrupted?",YES
"Living Room Room Tone.wav","Is there a hissing noise?",YES
"Clock.Windup.Bell.Antique.wav","Does an alarm ring?",YES
"Clock.Windup.Bell.Antique.wav","Does more than one alarm go off?",NO
"Clock.Windup.Bell.Antique.wav","Does the alarm stop ringing?",YES
"Clock.Windup.Bell.Antique.wav","Is paper being ripped?",NO
"TrashCompactor.wav","Are there animals around ?",NO
"TrashCompactor.wav","Is a machine running ?",YES
"TrashCompactor.wav","Is there a buzzing sound?",YES
"TrashCompactor.wav","Is there only one type of sound?",YES
"Scottish Beach near Dunbar.wav","Is someone playing the bass drum?",NO
"Scottish Beach near Dunbar.wav","Is there traffic nearby?",YES
"Scottish Beach near Dunbar.wav","Is this happening outside by water?",YES
"Scottish Beach near Dunbar.wav","Is this on a beach?",YES
"Footsteps Dirt 01.wav","Are airplanes flying by?",NO
"Footsteps Dirt 01.wav","Are geese honking?",NO
"Footsteps Dirt 01.wav","Is someone moving their legs?",YES
"Footsteps Dirt 01.wav","Is someone running?",YES
"hereg_hungary__grain_field_1_20080712.wav","Are animals heard?",YES
"hereg_hungary__grain_field_1_20080712.wav","Are people singing?",NO
"hereg_hungary__grain_field_1_20080712.wav","Can insects be heard?",YES
"hereg_hungary__grain_field_1_20080712.wav","Is a car door slamping?",YES
"rain_near_city_far.wav","Are people talking outside?",YES
"rain_near_city_far.wav","Is it a tornado?",YES
"rain_near_city_far.wav","Is it raining?",YES
"rain_near_city_far.wav","Is water striking the ground?",YES
"Bus driving.wav","Are there clothes being dried?",NO
"Bus driving.wav","Is there anyone speaking during the drying of clothes?",NO
"Bus driving.wav","Is this machine doing some mechanical motion to do its task?",YES
"Bus driving.wav","Is this machine quiet?",YES
"Small Creek.wav","Are waves crashing against the shore?",NO
"Small Creek.wav","Is someone talking while pouring the water?",NO
"Small Creek.wav","Is the sound of the water constant?",YES
"Small Creek.wav","Is water pouring?",YES
"Run and Splash 03.wav","Does the person finish the work at the end of the video?",YES
"Run and Splash 03.wav","Does the person talk to other people?",YES
"Run and Splash 03.wav","is someone yelling?",NO
"Run and Splash 03.wav","is something being washed?",YES
"Thunder_birds_rain.wav","Are the creatures making high pitched sounds alive?",YES
"Thunder_birds_rain.wav","Are there birds outside?",YES
"Thunder_birds_rain.wav","Is a wolf howling?",NO
"Thunder_birds_rain.wav","Is this inside a building?",NO
"down stairs running 1.wav","Are cars passing by?",NO
"down stairs running 1.wav","Is someone jumping?",YES
"down stairs running 1.wav","Is someone speaking?",YES
"down stairs running 1.wav","Is there stomping?",YES
"INT Bedroom tone 1.wav","Is a dog barking?",NO
"INT Bedroom tone 1.wav","Is there a person talking?",NO
"INT Bedroom tone 1.wav","Is there a sound of static?",YES
"INT Bedroom tone 1.wav","Is there movement?",NO
"Coffee Machine Trickling.wav","Is a vehicle heard?",NO
"Coffee Machine Trickling.wav","is the liquid flowing in a huge container?",YES
"Coffee Machine Trickling.wav","Is the liquid running into the container flowing very fast?",YES
"Coffee Machine Trickling.wav","Is this sound inside a container?",YES
"30 seconds after (Mike Marsh).wav","do a many and a woman both utter sounds?",YES
"30 seconds after (Mike Marsh).wav","does a woman scream for help?",NO
"30 seconds after (Mike Marsh).wav","Is there a man who gasps?",NO
"30 seconds after (Mike Marsh).wav","Is there a woman's gasp?",YES
"crickets in the woods.wav","Can multiple dogs be heard howling?",NO
"crickets in the woods.wav","Does a dog bark?",YES
"crickets in the woods.wav","Does The main sound heard sound as though not constant, by this, meaning, it starts then stops?",NO
"crickets in the woods.wav","Is the main sound heard of a lower pitch than a man's voice?",NO
"White River birds 2.wav","Are the sounds being made on a farm?",NO
"White River birds 2.wav","Does a woman talk to the bird?",NO
"White River birds 2.wav","Is a flying animal present?",YES
"White River birds 2.wav","Is there a bird making noises?",YES
"waves beach medium1 close.wav","Is there a human voice?",NO
"waves beach medium1 close.wav","Is there water?",YES
"waves beach medium1 close.wav","Is this a large body of water?",YES
"waves beach medium1 close.wav","Is this power tools in a workshop?",NO
"VNP_thurston_02.wav","Does a lion growl?",NO
"VNP_thurston_02.wav","Is there any point where the birds aren't chirping?",NO
"VNP_thurston_02.wav","Is this in the forest?",YES
"VNP_thurston_02.wav","Is water splashing on a hard surface?",YES
"Centurion Suburb Night.wav","Is a baby crying?",YES
"Centurion Suburb Night.wav","Is it raining?",YES
"Centurion Suburb Night.wav","Is the noise made by a machine?",YES
"Centurion Suburb Night.wav","Is there a storm near a large body of water?",YES
"granny glissando.wav","Are there children singing ?",NO
"granny glissando.wav","Did an aircraft take off ?",YES
"granny glissando.wav","Is it a windy day?",YES
"granny glissando.wav","Is the same sound being made constantly?",YES
"Rain falling sound.wav","Are people running?",NO
"Rain falling sound.wav","Is it raining?",YES
"Rain falling sound.wav","is it sunny out there?",NO
"Rain falling sound.wav","is the street wet?",YES
"Door.wav","Are people having a conversation?",NO
"Door.wav","Can something be heard vibrating?",YES
"Door.wav","Is this a person?",NO
"Door.wav","Is this an object?",YES
"Backhoe.wav","Are children crying ?",YES
"Backhoe.wav","Is this a sawmill ?",YES
"Backhoe.wav","Was the sound from the machinery constant?",YES
"Backhoe.wav","Were there any pauses in the machine making noise?",NO
"fulles_arroseguentse.wav","Are the papers being flipped indoors?",NO
"fulles_arroseguentse.wav","is some one walking?",YES
"fulles_arroseguentse.wav","is the person in a car?",NO
"fulles_arroseguentse.wav","Is there a person talking in the background?",NO
"Light Rain Home2.wav","Is someone throwing rocks?",NO
"Light Rain Home2.wav","Is that the sound of a horn?",NO
"Light Rain Home2.wav","Is that the sound of water?",NO
"Light Rain Home2.wav","Is the spring sound constant?",YES
"wind-up toy.wav","Are there people talking?",NO
"wind-up toy.wav","Is that a sound of somebody washing dishes?",NO
"wind-up toy.wav","Is there a machine running?",YES
"wind-up toy.wav","Is there a sound of peoples voices?",NO
"grifo goteando.wav","Does someone say something?",NO
"grifo goteando.wav","Does the plopping happen more than four times?",NO
"grifo goteando.wav","Is something small  being dropped in a pool of water?",YES
"grifo goteando.wav","Is there a parrot asking questions?",NO
"ResidentialFallNight_crickets.wav","Are there animals around?",NO
"ResidentialFallNight_crickets.wav","Are there bugs making noise?",YES
"ResidentialFallNight_crickets.wav","Is this at a large event?",YES
"ResidentialFallNight_crickets.wav","Is this outside?",YES
"Tree Rustle 4.wav","Are people talking?",NO
"Tree Rustle 4.wav","Are there animals making noise in the background?",YES
"Tree Rustle 4.wav","Is it raining?",YES
"Tree Rustle 4.wav","Is this inside of someone's house?",NO
"Radio Fuzz for Old Radio Broadcast FF233.wav","Can a program be heard?",NO
"Radio Fuzz for Old Radio Broadcast FF233.wav","Does a human voice speak out from the radio static?",NO
"Radio Fuzz for Old Radio Broadcast FF233.wav","Is the sound produced by a radio?",YES
"Radio Fuzz for Old Radio Broadcast FF233.wav","Is the static crackling occasionally?",YES
"PageFlip5.wav","Are papers being sifted through?",YES
"PageFlip5.wav","Is a book being flipped through?",YES
"PageFlip5.wav","Is a man selling window cleaner?",NO
"PageFlip5.wav","Is paper being cut?",NO
"Loading old cobbles.wav","Does a girl scream that something fell on her?",NO
"Loading old cobbles.wav","Is something banging around inside a car?",YES
"Loading old cobbles.wav","Is the machine working continuously ?",YES
"Loading old cobbles.wav","Is there a dog barking in the background ?",YES
"souffle_me.tallique.wav","Does the sound ever stop?",NO
"souffle_me.tallique.wav","Is there a crash?",YES
"souffle_me.tallique.wav","Is there a whistling sound?",YES
"souffle_me.tallique.wav","Is there someone singing?",NO
"wood_saw_01.wav","does the sound remain constant with out any breaks the entire time?",NO
"wood_saw_01.wav","is at least one person using a tool?",YES
"wood_saw_01.wav","Is someone using a hammer?",NO
"wood_saw_01.wav","Is there a drilling sound?",YES
"1990 repetition brass-band 01.wav","Are brass instruments being played?",YES
"1990 repetition brass-band 01.wav","Are people clapping?",NO
"1990 repetition brass-band 01.wav","Did a fire truck pass by ?",NO
"1990 repetition brass-band 01.wav","Is the band playing continuously ?",YES
"dishes rattle.wav","Can breathing be heard at some point?",NO
"dishes rattle.wav","Does it end with the same sound it began?",YES
"dishes rattle.wav","is something being shaken?",YES
"dishes rattle.wav","is the environment all natural?",NO
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav","Are there sounds of nature?",YES
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav","Is someone cutting paper?",NO
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav","Was this recorded inside?",NO
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav","Were there more than just animals making noise?",YES
"Suburban Summer Nights.wav","are people talking?",NO
"Suburban Summer Nights.wav","are there cars driving in the distance?",NO
"Suburban Summer Nights.wav","Are there horns honking?",NO
"Suburban Summer Nights.wav","Are there insects making noise?",YES
"WasherSpinCycleWindDown4BeepEndSignal.wav","is anyone talking?",NO
"WasherSpinCycleWindDown4BeepEndSignal.wav","Is the machine going to stop?",NO
"WasherSpinCycleWindDown4BeepEndSignal.wav","is there a change in speed of the sound?",YES
"WasherSpinCycleWindDown4BeepEndSignal.wav","Is there a dog barking in the background?",NO
"Natural Ambience 01.wav","Can a plane be heard flying?",NO
"Natural Ambience 01.wav","Can rustle of leaves be heard?",YES
"Natural Ambience 01.wav","Do all the birds chirp the same?",NO
"Natural Ambience 01.wav","Is there more than one bird chirping?",YES
"big pit winder.wav","Could a noise from a animal be heard?",NO
"big pit winder.wav","Could a voice be heard?",NO
"big pit winder.wav","Is it raining?",NO
"big pit winder.wav","Is something crying?",NO
"water_flows_through_crack_in_rocks.wav","Is a cat purring?",NO
"water_flows_through_crack_in_rocks.wav","Is the water tranquil?",YES
"water_flows_through_crack_in_rocks.wav","Is there loud thunder?",NO
"water_flows_through_crack_in_rocks.wav","Is there movement?",YES
"md10trk3.wav","Are people having a conversation?",NO
"md10trk3.wav","Are people milling around?",NO
"md10trk3.wav","Is the machine noise constant?",YES
"md10trk3.wav","Is there a humming of machinery?",YES
"Dog Barking .wav","Are there animal noises ?",YES
"Dog Barking .wav","Are there more than one dog?",YES
"Dog Barking .wav","Is it raining ?",YES
"Dog Barking .wav","Is the dog barking large?",YES
"strange_parrot.wav","Does the squealing sound more than once?",YES
"strange_parrot.wav","Is there a cow mooing?",YES
"strange_parrot.wav","Is there a person talking?",YES
"strange_parrot.wav","Is there an animal in the area?",YES
"old tractor passing Hatz.wav","does the car turn off?",NO
"old tractor passing Hatz.wav","does the engine get louder and then fade?",YES
