file_name,QuestionText,answer
"wawawawawwawawawwaterrings.wav","How many times does the pulse beat?",HUNDRED
"wawawawawwawawawwaterrings.wav","What's the most noticeable component of the rhythm?",PULSING
"Baking Tray Hits.wav","How many times is the object dropped?",TWELVE
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","How many pages were turned over ?",EIGHT
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","What is the material of what is being turned over?",PAPER
"honeyimhome.wav","What slams shut?",DOOR
"Slow Carillon - GoSoundtrack .wav","How many times is the instrument struck?",TEN
"Slow Carillon - GoSoundtrack .wav","What is the pitch of the notes?",HIGH
"harbour scene 1.wav","Who is talking in the background?",CHILDREN
"Thunder - 1.wav","How many times does the thunder roll?",ONE
"Thunder - 1.wav","What is rumbling in the background?",THUNDER
"Pencil Scratch 2.wav","What is the person doing?",SCRIBBLING
"Pencil Scratch 2.wav","Which body part is typically used to control the tool being utilized?",HAND
"20100401.brussels.01.wav","How many times did the bell ring?",THREE
"20100401.brussels.01.wav","Where are the people?",CHURCH
"shoreline_waves_seagulls.wav","How many birds are making noise?",ONE
"shoreline_waves_seagulls.wav","What animals are there?",SEAGULLS
"Mockingbird singing @ Alfama.wav","What animal is communicating in the recording?",BIRD
"Singing Birds.wav","What do these creatures build, in order to raise their young?",NESTS
"Singing Birds.wav","Where do these animals live?",FOREST
"Baking dish picked up put down.wav","Which thud is the softest?",FIRST
"R09_0005 bird ambience.wav","What animal can be heard communicating?",BIRD
"egg beater.wav","What does the machine do?",DRILL
"egg beater.wav","when does the machine turn off?",NEVER
"Spaceship background ambience.wav","What term would this clip be?",SILENT
"officeWaterPumpShort1.wav","What is making the cracking sound?",ICE
"officeWaterPumpShort1.wav","Where is the liquid going?",CUP
"WaterFall2.wav","how many birds are heard?",NONE
"WaterFall2.wav","How many people are talking?",ZERO
"imm110 assignment 4a.wav","What animal makes noise?",DUCK
"md1trk10.wav","How is this object being moved?",PULLED
"GarbageTruck.wav","What is the utility vehicle doing at the beginning?",MOVING
"GarbageTruck.wav","What kind of vehicle is backing up?",TRUCK
"Crows.wav","How do these animals travel around?",FLYING
"Crows.wav","What type of animal is making noise in the background ?",BIRD
"freezer hum.wav","what is the sound coming from?",FAN
"Grasshoppers_and_wind1.wav","What is hissing?",SNAKE
"Grasshoppers_and_wind1.wav","What is the insect making noise?",CRICKET
"Growling and Barking Dog.wav","How many times does the dog bark?",THIRTEEN
"Growling and Barking Dog.wav","what kind of animal is making the noise?",DOG
"smallgrocery.wav","How many times does the machine beep?",EIGHT
"smallgrocery.wav","What glass objects can be heard to clink near the end of the clip?",BOTTLES
"Footdrags Dirt.wav","Frequently performing this activity can improve what aspect of a person?",UNKNOWN
"Footdrags Dirt.wav","What is the person doing?",WALKING
"stream_small.wav","What liquid flowing sound is this ?",WATER
"stream_small.wav","What would a person carry over their head for protection from this?",UMBRELLA
"cup.wav","What is the object that the person is scraping?",WOOD
"Washing Machine Water Filling Up.wav","How many times is the water muffled or disturbed?",NONE
"Pluja al 4L.wav","What material is being hit by the rain?",METAL
"STE-003_thunder_rain.wav","What is falling from the sky?",RAIN
"kitchensinkturningonandoff.wav","What is happening here?",DRAINING
"Stream 7 at Krka falls.wav","What type of weather might this be?",RAIN
"01-bottle-water-sparkle.wav","What is the container made of?",GLASS
"01-bottle-water-sparkle.wav","what was opened?",SODA
"chicken_freesound.wav","what makes the flapping sound?",CHICKEN
"chicken_freesound.wav","What sound does the chicken make?",CLUCKING
"PassingCars02.wav","How many vehicles passed by ?",FOUR
"PassingCars02.wav","What animal can be heard in the background?",BIRDS
"Whispering Trees.wav","What instrument is played at the end?",GUITAR
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav","What animal is heard here?",BIRD
"Interior Plane Taking Off.wav","how many times does the animal chirp?",FOUR
"Interior Plane Taking Off.wav","What creature can be heard chirping?",BIRD
"Leeds City Centre-Busses.wav","What kind of machinery can be heard?",ENGINE
"Leeds City Centre-Busses.wav","Which part of the vehicle is producing the noise?",ENGINE
"Ketchup Farts.wav","What does the person spit from their mouth?",WATER
"Ketchup Farts.wav","What is the person doing?",RINSING
"12_Ambient_Quarry_High_44_16.wav","How many questions are asked?",THREE
"birds-vendicari.wav","How many bird species are in this clip?",TWO
"birds-vendicari.wav","What type of bird can be heard in the background?",OWL
"background2(bar or pub).wav","People sometimes emit this sound after hearing a good what?",LAUGH
"Pulley Sounds.wav","How many people can be heard?",ONE
"radio static 3.wav","What is the person doing on the electrical device?",CHANGING
"shower running.wav","How many times does the rain make a loud thump as it hits a surface?",THREE
"Cat Eating Wet Food (Purring at start but not throughout).wav","What is the dog doing to the food with its tongue?",EATING
"Cat Eating Wet Food (Purring at start but not throughout).wav","What tone are the animal's grunts?",DEEP
"20091225.garage.door.wav","What is happening with the liquid?",MIXING
"20091225.garage.door.wav","What type of material is being cut by the machine ?",WOOD
"Snow effects.wav","How many people are walking through snow?",ONE
"Snow effects.wav","What is the person walking through or over?",SNOW
"book handling.wav","What is being flipped?",BOOK
"book handling.wav","What item is being used to make that noise?",PAPER
"a gentle breeze, wind 2.wav","How is the weather?",WINDY
"a gentle breeze, wind 2.wav","how many times can a car be heard?",ONCE
"safe.wav","What is the latch attached to?",GATE
"cacerolada_barcelona.wav","What is the main instrument being used to make sound?",BELL
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","what are the dogs doing?",BARKING
"Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav","What type of animal can be heard throughout the clip?",DOG
"160903 Dunrobin Croquet.wav","How many stones are falling?",TWO
"kitchen metal.wav","What group of instruments is being used?",DRUMS
"Crickets indoors.wav","What animal is making the chirping?",CRICKET
"Amb Resid Ext 001.wav","How many vehicles pass by?",ONE
"Amb Resid Ext 001.wav","what is making the loud engine sounds?",TRUCK
"STE-011 broadway bridge traffic.wav","What is making this sound?",CARS
"STE-011 broadway bridge traffic.wav","What part of the vehicle is making that sound?",ENGINE
"Remix #3  of 30938__halleck__crash1-reverse.wav","What film genre could this be featured in?",HORROR
"Remix #3  of 30938__halleck__crash1-reverse.wav","What type of percussion instrument is being played?",CYMBAL
"md1trk1.wav","how many times does the phone ring?",ONE
"md1trk1.wav","What appliance is running throughout the clip?",WASHER
"Copper Tea Kettle, water, boil, whistle_1.wav","What is boiling?",WATER
"Copper Tea Kettle, water, boil, whistle_1.wav","What is on the stove top?",KETTLE
"20070128.turbine.wav","What general thing would make this sort of sound?",MACHINE
"20070128.turbine.wav","Who would work on the tool making this sound?",CONSTRUCTION
"0346 Traffic_at_Sindang.wav","What mode of transportation can be heard?",BUS
"Rain Thunder - Copy.wav","What is making the loud crashing noise in the background?",THUNDER
"Rain Thunder - Copy.wav","What is the name of this event?",THUNDERSTORM
"Village Morning Atmos.wav","how many barks are heard?",THIRTY
"Village Morning Atmos.wav","What are the dogs doing?",BARKING
"kikkers.wav","What is the size of these animals?",SMALL
"DAB RADIO FREAK OUT.wav","What is the noise from?",MACHINE
"progetto_sound_design_prova1.wav","how many people are talking?",THREE
"progetto_sound_design_prova1.wav","What is the gender of the loudest speaker?",MALE
"Traffic Ambient.wav","What gets precedingly louder before fading away?",MOTORCYCLE
"animals-pig-hens-Blaafarveverket-090721.wav","How many animals can be heard distinctly?",TWO
"animals-pig-hens-Blaafarveverket-090721.wav","What part of the day is the noisy bird often heard?",MORNING
"Tui Birdsong New Zealand.wav","What kind of animal is making the high pitch noises?",BIRD
"train at crossing, camden arkansas.wav","What type of transportation is this?",TRAIN
"dish drumroll metal spoons.wav","What is hitting the glass?",UTENSIL
"dish drumroll metal spoons.wav","what is one object doing to the other?",HITTING
"Heavy rain and thunder in Oklahoma.wav","What is the loud sound at the beginning?",THUNDER
"january birds yorkshire.wav","what are the birds doing?",CHIRPING
"january birds yorkshire.wav","What things are making the little sound?",BIRDS
"metal clink.wav","what is the person doing with the items?",MOVING
"metal clink.wav","What is the source of the rattling?",METAL
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","how many times is the chime made?",SIX
"SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav","What objects are being clinked together?",GLASSES
"Street_Sounds_Night.wav","What vehicle passes by?",CAR
"church-eglise #1.wav","How many people are talking in the background?",TWO
"church-eglise #1.wav","What is that loud roaring sound in the background?",DOOR
"knock on wood.wav","How are they knocking when they knock with the thump?",HARD
"knock on wood.wav","What material are they knocking on?",WOOD
"Splashing Water in Bathtube_1-2.wav","What is the liquid doing?",SPLASHING
"Splashing Water in Bathtube_1-2.wav","What is this person doing with water ?",SPLASHING
"160717 HSN fishing boat passing by.wav","What is the engine noise coming from?",BOAT
"160717 HSN fishing boat passing by.wav","what type of animal can be heard?",BIRD
"Walking at Forest.wav","What human sound is heard in the background?",LAUGHING
"Walking at Forest.wav","What is the woman doing?",WALKING
"061215_chalice_well_cascade_okm2_t02eq.wav","What happens to the volume of water falling?",CONSISTENT
"061215_chalice_well_cascade_okm2_t02eq.wav","what is hitting a surface?",WATER
"nnus_forklift_driveby.wav","What type of vehicle is this ?",TRAIN
"creaking dishwasher_2.wav","How many times is the door open or closed?",THREE
"creaking dishwasher_2.wav","What is making that creaky sounds?",METAL
"Morgens 01.wav","What is chirping loudly?",BIRDS
"Diesel train arrives and departs 2.wav","what is the car doing?",MOVING
"cf_AT_ESCH_SchlafzMittagNorm_WIND.wav","In what kind of building are the bells ringing?",CHURCH
"Walking in Grass Past Cyclist in Evening.wav","What is the person doing?",HIKING
"20071229.cooing.wav","What is the person talking in the background doing?",WALKING
"Shanghai Traffic Near Peoples Square.wav","How loud is it?",VERY
"Strimmers And Chainsaw 1.wav","what is turned on?",BIKE
"Strimmers And Chainsaw 1.wav","What work is being done?",SAWING
"STE-005.wav","what makes the jingling sound?",METAL
"drive by moped.wav","What is producing this noise?",CAR
"October night, cicadas, crickets, jet flyover.wav","What is moving?",AIRPLANE
"YANN SDB SARAH.wav","What is dripping?",WATER
"YANN SDB SARAH.wav","what is the water doing?",RUNNING
"fire_engine_patrolling.wav","how many times does the bell sound?",SEVENTEEN
"Pebbles_Scrape_Drag_Foot.wav","What is the person walking on?",GRAVEL
"Knocking at door.wav","What tool is being used?",HAMMER
"RNC - St. Paul - 2008-09-02 (normalized).wav","What instrument is being played at the beginning?",DRUM
"RNC - St. Paul - 2008-09-02 (normalized).wav","What mood are they in?",LOUD
"little_brass_bell.wav","What is dinging?",BELL
"Bobby-Car Hooting.wav","What is making that sound?",TOY
"Forest murmur .wav","What can be heard making sounds?",BIRDS
"20081228.rain.wav","How many vehicles pass by ?",ONE
"20081228.rain.wav","what drives by?",TRUCK
"Fan_Ventilation_Stereo 2.wav","what is the machine doing?",RUNNING
"WaterSounds.wav","What state of matter is being poured?",WATER
"Bus(Drive.Reverse)_1-2.wav","How many large vehicles can be heard?",ONE
"Metallic Strums.wav","How many times does the clanging occur?",EIGHT
"Metallic Strums.wav","What object is making the clanging sound?",HAMMER
"140728_Vlissingen_City_Center_Church_Chimes.wav","What instrument is being used?",CHIMES
"Drawers opening and closing.wav","How many objects are being played with?",ONE
"Drawers opening and closing.wav","What piece of furniture is being played with?",CABINET
"Serin.wav","What kind of animal can be heard here?",BIRD
"Water_Running_Down_Drain.wav","How many times are air bubbles heard?",ONE
"Soap bottle squeeze.wav","How many times did the sound repeat?",THIRTEEN
"Rosary.wav","What part is the loudest?",END
"TidalBarrage.wav","What fluid is being used in the process?",WATER
"dryaubergines01.wav","What larger object is holding the smaller objects in this clip?",CUP
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","How many times the toilet was flushed?",ONE
"TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav","What is running?",TOILET
"Birds in a forest.wav","What is it that the birds are continuously doing?",CHIRPING
"indoors house ambient more silent room tone.wav","How many humans are heard?",TWO
"indoors house ambient more silent room tone.wav","Who can be heard talking?",CHILD
"Money in the bag.wav","How many times does the crowd applaud?",ONCE
"Money in the bag.wav","Where is the loudest voice coming from?",MICROPHONE
"Car starts in garage.wav","How many engines can be heard?",ONE
"quacking-squirt-bottle.wav","What part of the body operates this device?",HAND
"Old Phone_01.wav","How many times does the phone ring?",EIGHT
"Old Phone_01.wav","what is ringing?",TELEPHONE
"File clicking open.wav","What game is being played?",TENNIS
"Rain On A Window.wav","How is the weather?",RAINING
"Rain On A Window.wav","What is the engine powering?",CAR
"Wood chopping ambience.wav","How many times can a solid object be heard coming into contact with another solid object?",SEVENTEEN
"Wood chopping ambience.wav","Which instance of a striking sound being made is the loudest?",MIDDLE
"westend 3.wav","What are the people doing?",TALKING
"westend 3.wav","Where are the people?",OUTSIDE
"drop.wav","How many tapping sounds can be heard?",TWENTY
"keurigcoffee.wav","what was heard at the end of the recording?",DISHES
"SummerFieldBirdSingingMay23rd2015.wav","What animals were heard?",BIRDS
"Remix of 101674__Robinhood76__01906_aluminium_foil_&#39;space-alien radio-static remix&#39;.wav","What kind of machine distorts these sounds?",RADIO
"Glass pieces smashed.wav","How many times is the object crushed?",FOURTEEN
"Glass pieces smashed.wav","What material is likely being crushed?",GLASS
"KnifeScrapingWoodWhittling.wav","How many times is something scratched?",FIFTEEN
"KnifeScrapingWoodWhittling.wav","What sound can be heard?",SCRAPING
"5 minutes of White Noise.wav","How many different noise sources can be heard throughout the clip?",ONE
"Forbidden Purr02.wav","What creature would make this noise?",LION
"Forbidden Purr02.wav","What is this animal doing?",PURRING
"Calle pequena.wav","How many wheels do these vehicles have?",FOUR
"Calle pequena.wav","What does the second car do after starting up?",DRIVE
"14.12.2011.002.wav","How many vehicles can be heard?",ONE
"Nightingale_near_street.wav","Instead of being caged, these birds are what?",OUTSIDE
"Metal pole, assembling, disassembling, metal pipe hits with ring.wav","What is the composition of the object that is being struck?",METAL
"steaming_water_ambience.wav","How is the weather outside ?",RAINY
"steaming_water_ambience.wav","What is the liquid making the loud noise?",WATER
"Gravel Crunch.wav","What is being crumpled?",LEAVES
"RiverBargeJune22012.wav","What animal is making the sounds in the background?",BIRD
"RiverBargeJune22012.wav","What sound is produced by the bird in the background?",CHIRPING
"Rock-various hits.wav","how many times is the tap heard?",THIRTEEN
"Sound_FX_Kitchen_Plates.wav","What is making all the clanking noises?",DISHES
"Sound_FX_Kitchen_Plates.wav","What room is this sound coming from?",KITCHEN
"Traffic in Rue Blanche - Paris - France.wav","What is this a motor for?",CAR
"mansteps.wav","What material is the floor where the sound comes from?",STONE
"marissa sound 2.wav","how many times does the chime sound?",NINE
"marissa sound 2.wav","What is making the chiming sound?",BELL
"Geyser ambience and turn off.wav","What is humming?",MACHINE
"stream 1.wav","What can be heard rushing by?",WATER
"stream 1.wav","What is the outdoor weather condition creating the sound?",RAIN
"Dog and crow under the rain in the alpine forest.wav","What animal can be heard?",DOG
"Mechanics_Wind_and_Play.wav","What is the name of the small part that is being manually turned at the outset?",WINDER
"Mechanics_Wind_and_Play.wav","What tool is being used?",MACHINE
"07_Lanes_Island_Ambient2_44_16.wav","What animal is being heard?",BIRD
"07_Lanes_Island_Ambient2_44_16.wav","What sound do birds make?",CHIRPING
"Shower and walk - rear.wav","How is the weather?",RAINY
"Shower and walk - rear.wav","How many times does two metal surfaces come in to contact ?",ONE
"urinal.wav","What is heard splashing?",WATER
"urinal.wav","what is making the draining sound?",WATER
"WavesOnTheShore.wav","What can be heard being moved?",WATER
"WavesOnTheShore.wav","What is the person moving in?",WATER
"Footsteps on Rocky Terrain.wav","What does it sound like?",WALKING
"nightinggale2.wav","What could cause this type of alarm?",FIRE
"nightinggale2.wav","What kind of siren is sounding?",ALARM
"Lluvia agosto 2011.wav","How many cars pass by?",ONE
"Lluvia agosto 2011.wav","What is moving?",CAR
"watertab.wav","What is the water pouring into?",SINK
"watertab.wav","What type of surface is the water being poured on?",METAL
"miniature goats and sheep.wav","What animal is making the noise?",SHEEP
"0211_170236 walk downstairs.wav","What kind of surface was the person treading on?",WOOD
"rotatingdome.wav","What kind of vehicle  is passing through the tunnel?",TRAIN
"rotatingdome.wav","What object makes the loud noise at the end?",DOOR
"screen-door-slam.wav","How many times can the sound be heard?",EIGHT
"Doorbell harsh.wav","How many times is the buzz heard?",THREE
"bird in the Hague at dawn 5.wav","What animal is there?",BIRD
"bird in the Hague at dawn 5.wav","What type of location can the bird sounds be heard?",PARK
"Caltrain Pushing Caltrain.wav","What is the vehicle that is making noise?",TRAIN
"Breaking Glass .wav","What is being smashed multiple times?",GLASS
"Elizabeth Evans Park - Mount Dora - June.wav","How many types of animals can be heard in this clip?",TWO
"Elizabeth Evans Park - Mount Dora - June.wav","What is making the animal noise heard in this clip?",BIRD
"Evening Atmosphere #2.wav","How many times does the dog bark?",NINE
"Evening Atmosphere #2.wav","What is the dog barking at?",BIRDS
"stclaude.wav","How many times does the thumping noise repeat itself?",TWO
"Night Frogs.wav","What time of day is associated with these sounds?",NIGHT
"a boy and 2 pigs.wav","How many people are talking to one another?",FOUR
"a boy and 2 pigs.wav","What type of animal is making the animal noise?",PIG
"International Harvester Scout II.wav","How many times does the engine stall?",THREE
"Wind moaning through gap in door and house noises.wav","How is the weather?",RAINY
"Cafeteria Ambience.wav","What is clanking in the scene?",DISHES
"20130418_stream.09.wav","What is making the sound?",WATER
"20130418_stream.09.wav","what type of animal can be found under the sound producing thing?",FISH
"wind-sound-from-inside-car.wav","How many voices can be heard yelling in the inclement weather?",ZERO
"wind-sound-from-inside-car.wav","What is blowing outside?",WIND
"2012check_run.wav","How many vehicles are there?",TWO
"2012check_run.wav","What are the formula one cars doing?",RACING
"stone_well.wav","how many times does the machine try to start?",THREE
"Uppsala Streetbusker accordion 1.wav","How many instruments are being played?",ONE
"Uppsala Streetbusker accordion 1.wav","Which instrument is being played?",KEYBOARD
"water slushing moderate speed.wav","What liquid is being played with?",WATER
"water slushing moderate speed.wav","Where is this liquid located?",BUCKET
"greece_melanes_cofee_1.wav","What is singing?",BIRD
"LightRaininPinesMarch302013.wav","How is the weather here?",RAINY
"storm is coming 15-11-2012.wav","What is the animal heard?",DOG
"storm is coming 15-11-2012.wav","What type of weather is it?",RAIN
"Walking_on_tarmac.wav","How many people are moving?",ONE
"Walking_on_tarmac.wav","What's the person doing?",WALKING
"20070824.supper.wav","How many people are heard speaking?",TWO
"20070824.supper.wav","What is a person doing?",POURING
"STE-027FIRE.wav","What is crackling in the background?",FIRE
"glass (2).wav","How many silent lapses are during the buzzing sound?",ZERO
"glass (2).wav","What sound is it?",ALARM
"160917-eichelherr000.wav","What is volume of the bird sounds?",LOUD
"160917-eichelherr000.wav","What kind of animal is this?",BIRD
"Birds of Klein Profijt.wav","What kind of animals are there?",BIRDS
"Drumming on a wine glass.wav","What is the object made of that is making the sound?",GLASS
"greece_naxos_cicadas_4.wav","what animal is making the sound?",CRICKET
"Los Angeles Bus Ride.wav","What is approaching to the people?",BUS
"Los Angeles Bus Ride.wav","What is making the sound?",BUS
"upanddownstairs.wav","What is the person walking on?",STAIRS
"train.wav","What is the source of this noise?",TRAIN
"train.wav","What type of vehicle makes this sound?",TRAIN
"Avion.wav","Where does the object depart from and arrive to?",AIRPORT
"vague_sable.wav","What is it water called when it builds up and crashes on the sand?",WAVES
"vague_sable.wav","What is the the object making the noise?",WATER
"bridge demolition pounding.wav","How many impacts can we hear ?",NINETEEN
"Babble of Frogs 001.wav","Unlike domesticated pets, these animals are what?",DUCKS
"Night Ambient.wav","How many crickets are there?",TWO
"Night Ambient.wav","What is the insect doing?",CHIRPING
"Spring Birds Raw (New Jersey).wav","What domestic animal likes to catch these creatures?",BIRDS
"Spring Birds Raw (New Jersey).wav","What type of animal is making this sound?",BIRD
"bathtub drain.wav","what is the liquid doing?",DRIPPING
"bathtub drain.wav","what noise it the liquid making upon hitting the surface?",SPLASHING
"Night in nature.wav","What are the animals doing?",CHIRPING
"CoffeeShopChatter.wav","What are the people doing?",TALKING
"espresso-maschine.wav","How many times does a person tap on wood at the beginning ?",TWO
"glas-bubbels-def01.wav","what is the water doing?",BUBBLING
"glas-bubbels-def01.wav","What plastic item is the person drinking from?",STRAW
"WATER DRIP ECHO LOW PITCH COMPRESSED.wav","What is falling?",WATER
"small dog leaves.wav","What is being crumpled?",PAPER
"village bar.wav","Besides talking, what are the people doing?",EATING
"village bar.wav","What gets closed at the end of the recording?",DOOR
"fireworks1.wav","What is making the popping noise?",FIREWORKS
"Thunder Outside.wav","How many strikes of thunder are there?",TWO
"car-radio-am-noise2.wav","What is the pitch of the loudest sound?",HIGH
"bellaromani.wav","How many times is the bell struck?",SIX
"bellaromani.wav","What is being struck to make the sound?",GONG
"laundry.machine.wav","What is the object making the rattling noise?",DRYER
"FM Radio Tuning Sweep.wav","What object is having its channels being changed?",RADIO
"machine1.wav","What is driving by?",CAR
"filling-ice-cup.wav","What can the person do with the liquid next?",DRINK
"filling-ice-cup.wav","What is the person doing with a liquid?",POURING
"Rain drops on marquee.wav","what is the rain hitting?",ROOF
"Rain drops on marquee.wav","Where is it raining?",ROOF
"channel 2 now concludes its broadcast day.wav","Where might one see color bars accompanying this noise?",TELEVISION
"metal-bell-percussion.wav","how many pauses are between each set of ringing?",TWO
"metal-bell-percussion.wav","How many times does the bell ring?",THREE
"sizzle 4.wav","how many times does the bottle pop?",ONE
"0221 Bar_terrace.wav","What are the people doing?",TALKING
"Opening and Closing Bolt Door.wav","What activity involving the feet and legs can be heard?",WALKING
"Deplacez-vous.wav","To what emergency vehicle does the siren belong to?",AMBULANCE
"Sukhapha anchor chain.wav","What material is making the rattling?",METAL
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav","What animal can be heard?",BIRD
"Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav","What do background birds do?",CHIRP
"Water_Drops_Falling.wav","What is making the crackling noise?",FIRE
"Water_Drops_Falling.wav","What liquid is splashing on the ground ?",WATER
"clanking lid.wav","what is the metal object doing?",MOVING
"April dawn chorus Sydenham Hill.wav","What type of animal is heard?",BIRD
"crumpleTissuePaper.wav","What creature is likely making this sound?",HUMAN
"Distorted AM Radio noise.wav","What is that sound?",STATIC
"pc_mouse.wav","How many different types of noises can be heard?",FIVE
"pc_mouse.wav","How many times does the mouse click?",THREE
"Running.wav","What does the person do at the end?",COUGH
"Running.wav","what sound comes from the person's mouth as they run?",COUGHING
"Squeaky Wood (Compilation).wav","How many times does the door creak?",TWELVE
"Walking across carpeted floor with slippers.wav","What is the person walking on?",GRAVEL
"quedlinburg castle.wav","What kind of animal is in the area?",BIRD
"Walking alongside the road.wav","How is the person moving?",WALKING
"Walking alongside the road.wav","How many cars passed by?",TWO
"Building Site.wav","How many times is the metallic beating sound in the distance made?",FOUR
"Building Site.wav","What gender are the humans making noise?",MALE
"eraser.wav","What tool is being used?",HAMMER
"Charleston Campus Summer.wav","What are the people doing?",TALKING
"Big_Roundabout_Traffic.wav","How many vehicles can be heard?",FIVE
"Big_Roundabout_Traffic.wav","What is the car driving on?",ROAD
"AC Unit.wav","What happens to the sound at the end?",STOPS
"Bathroom.wav","what is dripping?",WATER
"Airplane Overhead.wav","What is flying overhead?",PLANE
"Clothing_ShirtsandPants_Rustling.wav","What is the item being put into?",BAG
"05769 carpenter&#39;s workshop ambience.wav","What is humming?",SAW
"05769 carpenter&#39;s workshop ambience.wav","What type of work is being done?",SAWING
"CicadasAPedreira.wav","What insect is making a sound?",CRICKETS
"CicadasAPedreira.wav","What is making faint ripple sounds ever so slightly?",DOG
"Walking in Grass in Evening with Loud Bird.wav","What is the person doing?",WALKING
"Small growling dog.wav","How many dogs are growling ?",THREE
"Small growling dog.wav","What is the animal doing?",GROWLING
"Teluk Nipah 01.wav","What is making the noise in the water?",BOAT
"Teluk Nipah 01.wav","What liquid can be heard?",WATER
"20090407.cricket.real.close.wav","How can the pitch of this sound be described?",LOUD
"Metal clatter drop.wav","How many times is the object dropped?",SIX
"interference from wireless mouse on am radio.wav","How many 'bash' sounds are heard in the last two seconds?",SEVEN
"interference from wireless mouse on am radio.wav","What is buzzing?",RADIO
"outdoors ambient  village bird distant neighbours children car.wav","How many times can you hear the inhale or exhale of a person's breath?",ONCE
"17-Year Cicada Mating Call.wav","How many times does the alarm go off ?",TEN
"FOLEY_Ext_Garbage_Hauling_001.wav","What was heard at the start of the audio recording?",DOOR
"LOUD THUNDER - WITH RAIN HITTING UMBRELLA.wav","What booming noise can be heard coming from the sky?",THUNDER
"CR FunnyMachine.wav","What kind of animals are around?",BIRDS
"Bell_Hotel_desk.wav","On how many separate occasions was there a pause between bell ringing multiple times?",THREE
"slam.wav","How many times is the ball audibly smacked?",SIX
"metal rain.wav","What instrument is being played?",SYNTHESIZER
"metal rain.wav","What kind of music is this?",GUITAR
"13. Crushing tin can.wav","How many milk cartons does this person open ?",TWO
"3trump.wav","What element, when forced through this device, makes the sound?",AIR
"3trump.wav","What part of the face is used to play this instrument?",MOUTH
"Fence Hit_City ambience night.wav","How many times is there a banging noise?",TWELVE
"Car starting (open hood).wav","What is being started?",CAR
"Car starting (open hood).wav","What is the girl talking about?",CAR
"Thunder Storm Daytona 3.wav","What was falling from the sky?",THUNDER
"AGFA_1.wav","How many times does the same sound pattern repeat itself?",SIX
"amazon 04.wav","What appendages do these creatures have, instead of arms?",FEATHERS
"amazon 04.wav","What is the predominant animal heard?",BIRD
"Davis.wav","If one were caught outside, how would they end up being?",WET
"Davis.wav","What is happening?",WIND
"20100515.park.ambiance.02.wav","What are the birds doing?",CHIRPING
"SinkWater.wav","What closes and stops the flow of water?",FAUCET
"SinkWater.wav","What's going down the drain?",WATER
"Room tone for quiet bathroom.wav","What is rushing?",WATER
"Room tone for quiet bathroom.wav","What is the sound quality?",GOOD
"crowd booing.wav","What are the people doing?",CHEERING
"crowd booing.wav","what noise do the people make?",CHEERING
"Walla chatter, adults and children in auditorium.wav","What are the people doing?",TALKING
"Walla chatter, adults and children in auditorium.wav","What type of animal is making the biological sounds?",HUMANS
"020220_00.wav","how many people are speaking?",ONE
"020220_00.wav","How many times does the man sneeze?",ZERO
"Waterfall close.wav","If a radio was making this sound, what would that sound be called?",STATIC
"Waterfall close.wav","What kind of noise is this?",RAIN
"Organic sound.wav","The sound indicates that the object is doing what?",OPENING
"water_stream_001.wav","What is running?",WATER
"street steps child car.wav","How many people are chatting?",THREE
"20091224.bells.01.wav","how many times does the bell ring?",THIRTY
"20091224.bells.01.wav","The items making sounds are made from what material?",BELL
"cat_purr_1.wav","What animal is heard here?",CAT
"Remix of 104372__rutgermuller__Metal_Tube_Rolling_www.wav","What is making the noise?",BELLS
"Birdsong2.wav","How many birds are there?",FOUR
"Birdsong2.wav","What is making the chirping noise?",BIRD
"creaky.wav","What sound does the radio make?",STATIC
"Calle.wav","what are the cars doing?",MOVING
"gasBubblesNoise.wav","How many varieties of sound can be heard?",THREE
"fountain in store 001.wav","What luxury item is filled with this in a rich person's backyard?",WATER
"fountain in store 001.wav","What substance is being heard?",WATER
"Beer Pong Sounds ball table and cups.wav","What falls before the tapping begins?",BALL
"Beer Pong Sounds ball table and cups.wav","What object is being hit?",BALL
"Walking On Dry Leaves Normalised.wav","How many people can be heard walking?",ONE
"Walking On Dry Leaves Normalised.wav","What is happening here?",WALKING
"Ambience - St Kilda Beach - waves lapping rocks, people nearby, seagulls.wav","What might the person be doing?",DRIVING
"NYC Subway Train Approach Doors Announce Depart.wav","What does the carriage train do towards the end of the clip?",STOP
"NYC Subway Train Approach Doors Announce Depart.wav","what opens at the end?",SUBWAY
"UnionStation06OutBack_BusyOutside.wav","What is the person doing?",DRIVING
"Wind Noise Backyard.wav","What is dropping the debris?",PERSON
"waves_1.wav","What body of water makes this sound?",OCEAN
"windscreen wipers heavy rain.wav","What is the weather like?",RAINY
